"","id","record","species","Lineage_Name","parasiteGenus","order","family","genus","Pr","Jetz.species","match","tip"
"4642","Leptotila plumbeiceps_GEMON01",1,"Leptotila plumbeiceps","GEMON01","Haemoproteus","Columbiformes","Columbidae","Leptotila",0,"Leptotila_plumbeiceps","yes","Leptotila plumbeiceps"
"4643","Leptotila plumbeiceps_LEPPLU01",1,"Leptotila plumbeiceps","LEPPLU01","Haemoproteus","Columbiformes","Columbidae","Leptotila",0,"Leptotila_plumbeiceps","yes","Leptotila plumbeiceps"
"4644","Leptotila rufaxilla_GEMON01",1,"Leptotila rufaxilla","GEMON01","Haemoproteus","Columbiformes","Columbidae","Leptotila",0,"Leptotila_rufaxilla","yes","Leptotila rufaxilla"
"4645","Leptotila rufaxilla_LEPRUF01",1,"Leptotila rufaxilla","LEPRUF01","Haemoproteus","Columbiformes","Columbidae","Leptotila",0,"Leptotila_rufaxilla","yes","Leptotila rufaxilla"
"4646","Leptotila rufaxilla_LEPRUF02",5,"Leptotila rufaxilla","LEPRUF02","Haemoproteus","Columbiformes","Columbidae","Leptotila",0,"Leptotila_rufaxilla","yes","Leptotila rufaxilla"
"4647","Leptotila rufaxilla_MAFUS02",1,"Leptotila rufaxilla","MAFUS02","Haemoproteus","Columbiformes","Columbidae","Leptotila",0,"Leptotila_rufaxilla","yes","Leptotila rufaxilla"
"4648","Leptotila rufaxilla_THACAE01",1,"Leptotila rufaxilla","THACAE01","Plasmodium","Columbiformes","Columbidae","Leptotila",0,"Leptotila_rufaxilla","yes","Leptotila rufaxilla"
"4649","Leptotila verreauxi_COLCRU01",1,"Leptotila verreauxi","COLCRU01","Haemoproteus","Columbiformes","Columbidae","Leptotila",0,"Leptotila_verreauxi","yes","Leptotila verreauxi"
"4650","Leptotila verreauxi_CONCIN03",1,"Leptotila verreauxi","CONCIN03","Haemoproteus","Columbiformes","Columbidae","Leptotila",0,"Leptotila_verreauxi","yes","Leptotila verreauxi"
"4651","Leptotila verreauxi_GEMON01",2,"Leptotila verreauxi","GEMON01","Haemoproteus","Columbiformes","Columbidae","Leptotila",0,"Leptotila_verreauxi","yes","Leptotila verreauxi"
"4652","Leptotila verreauxi_LEPRUF02",4,"Leptotila verreauxi","LEPRUF02","Haemoproteus","Columbiformes","Columbidae","Leptotila",0,"Leptotila_verreauxi","yes","Leptotila verreauxi"
"4653","Leptotila verreauxi_LEPVER01",1,"Leptotila verreauxi","LEPVER01","Leucocytozoon","Columbiformes","Columbidae","Leptotila",0,"Leptotila_verreauxi","yes","Leptotila verreauxi"
"4654","Leptotila verreauxi_LEPVER03",1,"Leptotila verreauxi","LEPVER03","Plasmodium","Columbiformes","Columbidae","Leptotila",0,"Leptotila_verreauxi","yes","Leptotila verreauxi"
"4655","Leptotila verreauxi_LEPVER04",1,"Leptotila verreauxi","LEPVER04","Haemoproteus","Columbiformes","Columbidae","Leptotila",0,"Leptotila_verreauxi","yes","Leptotila verreauxi"
"4656","Leptotila verreauxi_LEVER01",1,"Leptotila verreauxi","LEVER01","Plasmodium","Columbiformes","Columbidae","Leptotila",0,"Leptotila_verreauxi","yes","Leptotila verreauxi"
"4657","Leptotila verreauxi_LEVER02",1,"Leptotila verreauxi","LEVER02","Plasmodium","Columbiformes","Columbidae","Leptotila",0,"Leptotila_verreauxi","yes","Leptotila verreauxi"
"4658","Leptotila verreauxi_MITOM01",1,"Leptotila verreauxi","MITOM01","Plasmodium","Columbiformes","Columbidae","Leptotila",0,"Leptotila_verreauxi","yes","Leptotila verreauxi"
"4659","Leptotila verreauxi_NYCNYC01",1,"Leptotila verreauxi","NYCNYC01","Plasmodium","Columbiformes","Columbidae","Leptotila",0,"Leptotila_verreauxi","yes","Leptotila verreauxi"
"4660","Leptotila verreauxi_PESA01",1,"Leptotila verreauxi","PESA01","Plasmodium","Columbiformes","Columbidae","Leptotila",0,"Leptotila_verreauxi","yes","Leptotila verreauxi"
"4661","Leptotila verreauxi_TURMIG02",1,"Leptotila verreauxi","TURMIG02","Haemoproteus","Columbiformes","Columbidae","Leptotila",0,"Leptotila_verreauxi","yes","Leptotila verreauxi"
"4662","Lesbia nuna_LESNUN01",1,"Lesbia nuna","LESNUN01","Haemoproteus","Trochiliformes","Trochilidae","Lesbia",0,NA,NA,"Lesbia nuna"
"4663","Lesbia nuna_LESNUN02",1,"Lesbia nuna","LESNUN02","Leucocytozoon","Trochiliformes","Trochilidae","Lesbia",0,NA,NA,"Lesbia nuna"
"4664","Lesbia nuna_SETAUD24",1,"Lesbia nuna","SETAUD24","Plasmodium","Trochiliformes","Trochilidae","Lesbia",0,NA,NA,"Lesbia nuna"
"4665","Lesbia victoriae_TROAED20",1,"Lesbia victoriae","TROAED20","Haemoproteus","Trochiliformes","Trochilidae","Lesbia",0,NA,NA,"Lesbia victoriae"
"4666","Leucophaeus scoresbii_LARSCO01",1,"Leucophaeus scoresbii","LARSCO01","Haemoproteus","Charadriiformes","Laridae","Leucophaeus",0,"Leucophaeus_scoresbii","yes","Leucophaeus scoresbii"
"4667","Leucosticte australis_CATUST14",2,"Leucosticte australis","CATUST14","Leucocytozoon","Passeriformes","Fringillidae","Leucosticte",0,NA,NA,"Leucosticte australis"
"4668","Leucosticte australis_CB1",1,"Leucosticte australis","CB1","Leucocytozoon","Passeriformes","Fringillidae","Leucosticte",0,NA,NA,"Leucosticte australis"
"4669","Leucosticte australis_COLBF03",2,"Leucosticte australis","COLBF03","Leucocytozoon","Passeriformes","Fringillidae","Leucosticte",0,NA,NA,"Leucosticte australis"
"4670","Leucosticte australis_COLBF04",1,"Leucosticte australis","COLBF04","Leucocytozoon","Passeriformes","Fringillidae","Leucosticte",0,NA,NA,"Leucosticte australis"
"4671","Leucosticte australis_COLBF25",2,"Leucosticte australis","COLBF25","Leucocytozoon","Passeriformes","Fringillidae","Leucosticte",0,NA,NA,"Leucosticte australis"
"4672","Leucosticte australis_JUHYE05",1,"Leucosticte australis","JUHYE05","Leucocytozoon","Passeriformes","Fringillidae","Leucosticte",0,NA,NA,"Leucosticte australis"
"4673","Leucosticte australis_PASILI01",3,"Leucosticte australis","PASILI01","Haemoproteus","Passeriformes","Fringillidae","Leucosticte",0,NA,NA,"Leucosticte australis"
"4674","Leucosticte australis_SETCOR05",1,"Leucosticte australis","SETCOR05","Leucocytozoon","Passeriformes","Fringillidae","Leucosticte",0,NA,NA,"Leucosticte australis"
"4675","Lichenostomus chrysops_LICHRYS01",1,"Lichenostomus chrysops","LICHRYS01","Haemoproteus","Passeriformes","Meliphagidae","Lichenostomus",0,"Lichenostomus_chrysops","yes","Lichenostomus chrysops"
"4676","Lichenostomus frenatus_LICFRE01",2,"Lichenostomus frenatus","LICFRE01","Haemoproteus","Passeriformes","Meliphagidae","Lichenostomus",0,"Lichenostomus_frenatus","yes","Lichenostomus frenatus"
"4677","Lichenostomus frenatus_LICFRE02",1,"Lichenostomus frenatus","LICFRE02","Haemoproteus","Passeriformes","Meliphagidae","Lichenostomus",0,"Lichenostomus_frenatus","yes","Lichenostomus frenatus"
"4678","Lichenostomus frenatus_LICFRE03",1,"Lichenostomus frenatus","LICFRE03","Haemoproteus","Passeriformes","Meliphagidae","Lichenostomus",0,"Lichenostomus_frenatus","yes","Lichenostomus frenatus"
"4679","Lichenostomus frenatus_SCEDEN01",1,"Lichenostomus frenatus","SCEDEN01","Plasmodium","Passeriformes","Meliphagidae","Lichenostomus",0,"Lichenostomus_frenatus","yes","Lichenostomus frenatus"
"4680","Lichenostomus hindwoodi_PITKIR02",1,"Lichenostomus hindwoodi","PITKIR02","Haemoproteus","Passeriformes","Meliphagidae","Lichenostomus",0,"Lichenostomus_hindwoodi","yes","Lichenostomus hindwoodi"
"4681","Lichenostomus ornatus_CLIPIC01",1,"Lichenostomus ornatus","CLIPIC01","Haemoproteus","Passeriformes","Meliphagidae","Lichenostomus",0,NA,NA,"Lichenostomus ornatus"
"4682","Lichenostomus ornatus_MYZCAL02",1,"Lichenostomus ornatus","MYZCAL02","Plasmodium","Passeriformes","Meliphagidae","Lichenostomus",0,NA,NA,"Lichenostomus ornatus"
"4683","Lichenostomus unicolor_LICUNI01",1,"Stomiopera unicolor","LICUNI01","Plasmodium","Passeriformes","Meliphagidae","Stomiopera",0,NA,NA,"Lichenostomus unicolor"
"4684","Lichenostomus unicolor_LICVER08",1,"Stomiopera unicolor","LICVER08","Plasmodium","Passeriformes","Meliphagidae","Stomiopera",0,NA,NA,"Lichenostomus unicolor"
"4685","Lichenostomus unicolor_MALMEL01",1,"Stomiopera unicolor","MALMEL01","Plasmodium","Passeriformes","Meliphagidae","Stomiopera",0,NA,NA,"Lichenostomus unicolor"
"4686","Lichenostomus versicolor_LICVER07",1,"Lichenostomus versicolor","LICVER07","Plasmodium","Passeriformes","Meliphagidae","Lichenostomus",0,"Lichenostomus_versicolor","yes","Lichenostomus versicolor"
"4687","Lichenostomus versicolor_LICVER08",1,"Lichenostomus versicolor","LICVER08","Plasmodium","Passeriformes","Meliphagidae","Lichenostomus",0,"Lichenostomus_versicolor","yes","Lichenostomus versicolor"
"4688","Lichenostomus virescens_CLIPIC01",1,"Lichenostomus virescens","CLIPIC01","Haemoproteus","Passeriformes","Meliphagidae","Lichenostomus",0,NA,NA,"Lichenostomus virescens"
"4689","Lichenostomus virescens_GAVVIR01",1,"Lichenostomus virescens","GAVVIR01","Haemoproteus","Passeriformes","Meliphagidae","Lichenostomus",0,NA,NA,"Lichenostomus virescens"
"4690","Lichenostomus virescens_GAVVIR02",1,"Lichenostomus virescens","GAVVIR02","Haemoproteus","Passeriformes","Meliphagidae","Lichenostomus",0,NA,NA,"Lichenostomus virescens"
"4691","Lichmera incana_MYZCAL02",1,"Lichmera incana","MYZCAL02","Plasmodium","Passeriformes","Meliphagidae","Lichmera",0,"Lichmera_incana","yes","Lichmera incana"
"4692","Lichmera incana_ZOSFLA04",1,"Lichmera incana","ZOSFLA04","Haemoproteus","Passeriformes","Meliphagidae","Lichmera",0,"Lichmera_incana","yes","Lichmera incana"
"4693","Limnornis curvirostris_COLL4",1,"Limnornis curvirostris","COLL4","Plasmodium","Passeriformes","Furnariidae","Limnornis",0,"Limnornis_curvirostris","yes","Limnornis curvirostris"
"4694","Limosa lapponica_BTGOD01",1,"Limosa lapponica","BTGOD01","Plasmodium","Charadriiformes","Scolopacidae","Limosa",0,"Limosa_lapponica","yes","Limosa lapponica"
"4695","Limosa lapponica_ORW1",1,"Limosa lapponica","ORW1","Plasmodium","Charadriiformes","Scolopacidae","Limosa",0,"Limosa_lapponica","yes","Limosa lapponica"
"4696","Limosa lapponica_SDLG01",1,"Limosa lapponica","SDLG01","Haemoproteus","Charadriiformes","Scolopacidae","Limosa",0,"Limosa_lapponica","yes","Limosa lapponica"
"4697","Linurgus olivaceus_GRW06",2,"Linurgus olivaceus","GRW06","Plasmodium","Passeriformes","Fringillidae","Linurgus",0,"Linurgus_olivaceus","yes","Linurgus olivaceus"
"4698","Linurgus olivaceus_LINOLI01",1,"Linurgus olivaceus","LINOLI01","Plasmodium","Passeriformes","Fringillidae","Linurgus",0,"Linurgus_olivaceus","yes","Linurgus olivaceus"
"4699","Lipaugus vociferans_LIPVOC01",1,"Lipaugus vociferans","LIPVOC01","Plasmodium","Passeriformes","Cotingidae","Lipaugus",0,NA,NA,"Lipaugus vociferans"
"4700","Lochmias nematura_ANAPAR01",1,"Lochmias nematura","ANAPAR01","Haemoproteus","Passeriformes","Furnariidae","Lochmias",0,NA,NA,"Lochmias nematura"
"4701","Lochmias nematura_TROAED20",1,"Lochmias nematura","TROAED20","Haemoproteus","Passeriformes","Furnariidae","Lochmias",0,NA,NA,"Lochmias nematura"
"4702","Lochmias nematura_TURFAL01",1,"Lochmias nematura","TURFAL01","Plasmodium","Passeriformes","Furnariidae","Lochmias",0,NA,NA,"Lochmias nematura"
"4703","Locustella fasciolata_PHYBOR04",1,"Locustella fasciolata","PHYBOR04","Haemoproteus","Passeriformes","Sylviidae","Locustella",0,NA,NA,"Locustella fasciolata"
"4704","Locustella luscinioides_COLL1",1,"Locustella luscinioides","COLL1","Plasmodium","Passeriformes","Sylviidae","Locustella",0,"Locustella_luscinioides","yes","Locustella luscinioides"
"4705","Locustella luscinioides_GRW04",1,"Locustella luscinioides","GRW04","Plasmodium","Passeriformes","Sylviidae","Locustella",1,"Locustella_luscinioides","yes","Locustella luscinioides"
"4706","Locustella luscinioides_GRW06",1,"Locustella luscinioides","GRW06","Plasmodium","Passeriformes","Sylviidae","Locustella",0,"Locustella_luscinioides","yes","Locustella luscinioides"
"4707","Locustella luscinioides_MW1",1,"Locustella luscinioides","MW1","Haemoproteus","Passeriformes","Sylviidae","Locustella",0,"Locustella_luscinioides","yes","Locustella luscinioides"
"4708","Locustella luscinioides_WW4",2,"Locustella luscinioides","WW4","Plasmodium","Passeriformes","Sylviidae","Locustella",0,"Locustella_luscinioides","yes","Locustella luscinioides"
"4709","Locustella naevia_BT2",1,"Locustella naevia","BT2","Leucocytozoon","Passeriformes","Sylviidae","Locustella",0,"Locustella_naevia","yes","Locustella naevia"
"4710","Locustella naevia_GRW09",1,"Locustella naevia","GRW09","Plasmodium","Passeriformes","Sylviidae","Locustella",0,"Locustella_naevia","yes","Locustella naevia"
"4711","Locustella naevia_SW2",1,"Locustella naevia","SW2","Plasmodium","Passeriformes","Sylviidae","Locustella",0,"Locustella_naevia","yes","Locustella naevia"
"4712","Locustella naevia_WW2",1,"Locustella naevia","WW2","Haemoproteus","Passeriformes","Sylviidae","Locustella",0,"Locustella_naevia","yes","Locustella naevia"
"4713","Lonchura bicolor_CRIRUF04",1,"Lonchura bicolor","CRIRUF04","Leucocytozoon","Passeriformes","Estrildidae","Lonchura",0,"Lonchura_bicolor","yes","Lonchura bicolor"
"4714","Lonchura bicolor_LONBIC01",1,"Lonchura bicolor","LONBIC01","Haemoproteus","Passeriformes","Estrildidae","Lonchura",0,"Lonchura_bicolor","yes","Lonchura bicolor"
"4715","Lonchura cucullata_AFR025",1,"Lonchura cucullata","AFR025","Haemoproteus","Passeriformes","Estrildidae","Lonchura",0,"Lonchura_cucullata","yes","Lonchura cucullata"
"4716","Lonchura cucullata_AFR057",1,"Lonchura cucullata","AFR057","Haemoproteus","Passeriformes","Estrildidae","Lonchura",0,"Lonchura_cucullata","yes","Lonchura cucullata"
"4717","Lonchura cucullata_BUL07",1,"Lonchura cucullata","BUL07","Plasmodium","Passeriformes","Estrildidae","Lonchura",0,"Lonchura_cucullata","yes","Lonchura cucullata"
"4718","Lonchura cucullata_GRW09",1,"Lonchura cucullata","GRW09","Plasmodium","Passeriformes","Estrildidae","Lonchura",0,"Lonchura_cucullata","yes","Lonchura cucullata"
"4719","Lonchura cucullata_LAMPUR03",1,"Lonchura cucullata","LAMPUR03","Plasmodium","Passeriformes","Estrildidae","Lonchura",0,"Lonchura_cucullata","yes","Lonchura cucullata"
"4720","Lonchura cucullata_LONCUC01",2,"Lonchura cucullata","LONCUC01","Haemoproteus","Passeriformes","Estrildidae","Lonchura",0,"Lonchura_cucullata","yes","Lonchura cucullata"
"4721","Lonchura cucullata_LONCUC02",1,"Lonchura cucullata","LONCUC02","Haemoproteus","Passeriformes","Estrildidae","Lonchura",0,"Lonchura_cucullata","yes","Lonchura cucullata"
"4722","Lonchura malabarica_GRW04",1,"Lonchura malabarica","GRW04","Plasmodium","Passeriformes","Estrildidae","Lonchura",1,"Lonchura_malabarica","yes","Lonchura malabarica"
"4723","Lonchura malacca_GRW04",1,"Lonchura malacca","GRW04","Plasmodium","Passeriformes","Estrildidae","Lonchura",1,"Lonchura_malacca","yes","Lonchura malacca"
"4724","Lonchura malacca_ZOSFLA04",1,"Lonchura malacca","ZOSFLA04","Haemoproteus","Passeriformes","Estrildidae","Lonchura",0,"Lonchura_malacca","yes","Lonchura malacca"
"4725","Lonchura punctulata_BT8",1,"Lonchura punctulata","BT8","Plasmodium","Passeriformes","Estrildidae","Lonchura",0,"Lonchura_punctulata","yes","Lonchura punctulata"
"4726","Lonchura punctulata_GRW04",1,"Lonchura punctulata","GRW04","Plasmodium","Passeriformes","Estrildidae","Lonchura",1,"Lonchura_punctulata","yes","Lonchura punctulata"
"4727","Lonchura punctulata_LONPUN01",1,"Lonchura punctulata","LONPUN01","Haemoproteus","Passeriformes","Estrildidae","Lonchura",0,"Lonchura_punctulata","yes","Lonchura punctulata"
"4728","Lonchura punctulata_LONPUN02",1,"Lonchura punctulata","LONPUN02","Haemoproteus","Passeriformes","Estrildidae","Lonchura",0,"Lonchura_punctulata","yes","Lonchura punctulata"
"4729","Lonchura punctulata_PYCCAF01",1,"Lonchura punctulata","PYCCAF01","Plasmodium","Passeriformes","Estrildidae","Lonchura",0,"Lonchura_punctulata","yes","Lonchura punctulata"
"4730","Lophophorus impejanus_GRW11",1,"Lophophorus impejanus","GRW11","Plasmodium","Galliformes","Phasianidae","Lophophorus",1,"Lophophorus_impejanus","yes","Lophophorus impejanus"
"4731","Lophophorus impejanus_SGS1",1,"Lophophorus impejanus","SGS1","Plasmodium","Galliformes","Phasianidae","Lophophorus",1,"Lophophorus_impejanus","yes","Lophophorus impejanus"
"4732","Lophorina superba_SIAMEX01",1,"Lophorina superba","SIAMEX01","Haemoproteus","Passeriformes","Paradisaeidae","Lophorina",0,"Lophorina_superba","yes","Lophorina superba"
"4733","Lophotriccus eulophotes_PADOM09",1,"Lophotriccus eulophotes","PADOM09","Plasmodium","Passeriformes","Tyrannidae","Lophotriccus",0,NA,NA,"Lophotriccus eulophotes"
"4734","Lophotriccus galeatus_COLPAS04",1,"Lophotriccus galeatus","COLPAS04","Haemoproteus","Passeriformes","Tyrannidae","Lophotriccus",0,NA,NA,"Lophotriccus galeatus"
"4735","Lophotriccus pileatus_BAEBIC02",1,"Lophotriccus pileatus","BAEBIC02","Plasmodium","Passeriformes","Tyrannidae","Lophotriccus",0,NA,NA,"Lophotriccus pileatus"
"4736","Lophotriccus pileatus_TROAED20",1,"Lophotriccus pileatus","TROAED20","Haemoproteus","Passeriformes","Tyrannidae","Lophotriccus",0,NA,NA,"Lophotriccus pileatus"
"4737","Loxia curvirostra_CB1",2,"Loxia curvirostra","CB1","Leucocytozoon","Passeriformes","Fringillidae","Loxia",0,"Loxia_curvirostra","yes","Loxia curvirostra"
"4738","Loxia curvirostra_COLL4",1,"Loxia curvirostra","COLL4","Plasmodium","Passeriformes","Fringillidae","Loxia",0,"Loxia_curvirostra","yes","Loxia curvirostra"
"4739","Loxia curvirostra_GRW02",1,"Loxia curvirostra","GRW02","Plasmodium","Passeriformes","Fringillidae","Loxia",0,"Loxia_curvirostra","yes","Loxia curvirostra"
"4740","Loxia curvirostra_LAIRI01",1,"Loxia curvirostra","LAIRI01","Plasmodium","Passeriformes","Fringillidae","Loxia",0,"Loxia_curvirostra","yes","Loxia curvirostra"
"4741","Loxia curvirostra_MOLATE01",1,"Loxia curvirostra","MOLATE01","Plasmodium","Passeriformes","Fringillidae","Loxia",0,"Loxia_curvirostra","yes","Loxia curvirostra"
"4742","Loxia curvirostra_SGS1",1,"Loxia curvirostra","SGS1","Plasmodium","Passeriformes","Fringillidae","Loxia",1,"Loxia_curvirostra","yes","Loxia curvirostra"
"4743","Loxia curvirostra_SISKIN1",3,"Loxia curvirostra","SISKIN1","Haemoproteus","Passeriformes","Fringillidae","Loxia",0,"Loxia_curvirostra","yes","Loxia curvirostra"
"4744","Loxia curvirostra_SPIPAS01",1,"Loxia curvirostra","SPIPAS01","Haemoproteus","Passeriformes","Fringillidae","Loxia",0,"Loxia_curvirostra","yes","Loxia curvirostra"
"4745","Loxia leucoptera_ACAFLA02",1,"Loxia leucoptera","ACAFLA02","Leucocytozoon","Passeriformes","Fringillidae","Loxia",0,"Loxia_leucoptera","yes","Loxia leucoptera"
"4746","Loxia leucoptera_ACAFLA03",2,"Loxia leucoptera","ACAFLA03","Leucocytozoon","Passeriformes","Fringillidae","Loxia",0,"Loxia_leucoptera","yes","Loxia leucoptera"
"4747","Loxia leucoptera_CARFLA03",2,"Loxia leucoptera","CARFLA03","Leucocytozoon","Passeriformes","Fringillidae","Loxia",0,"Loxia_leucoptera","yes","Loxia leucoptera"
"4748","Loxia leucoptera_CB1",1,"Loxia leucoptera","CB1","Leucocytozoon","Passeriformes","Fringillidae","Loxia",0,"Loxia_leucoptera","yes","Loxia leucoptera"
"4749","Loxia leucoptera_LOXLEU01",1,"Loxia leucoptera","LOXLEU01","Haemoproteus","Passeriformes","Fringillidae","Loxia",0,"Loxia_leucoptera","yes","Loxia leucoptera"
"4750","Loxia leucoptera_LOXLEU02",1,"Loxia leucoptera","LOXLEU02","Leucocytozoon","Passeriformes","Fringillidae","Loxia",0,"Loxia_leucoptera","yes","Loxia leucoptera"
"4751","Loxia leucoptera_LOXLEU03",1,"Loxia leucoptera","LOXLEU03","Leucocytozoon","Passeriformes","Fringillidae","Loxia",0,"Loxia_leucoptera","yes","Loxia leucoptera"
"4752","Loxia leucoptera_LOXLEU04",1,"Loxia leucoptera","LOXLEU04","Leucocytozoon","Passeriformes","Fringillidae","Loxia",0,"Loxia_leucoptera","yes","Loxia leucoptera"
"4753","Loxia leucoptera_ROFI6",2,"Loxia leucoptera","ROFI6","Leucocytozoon","Passeriformes","Fringillidae","Loxia",0,"Loxia_leucoptera","yes","Loxia leucoptera"
"4754","Loxia leucoptera_SISKIN1",1,"Loxia leucoptera","SISKIN1","Haemoproteus","Passeriformes","Fringillidae","Loxia",0,"Loxia_leucoptera","yes","Loxia leucoptera"
"4755","Loxia leucoptera_SPIARB01",1,"Loxia leucoptera","SPIARB01","Haemoproteus","Passeriformes","Fringillidae","Loxia",0,"Loxia_leucoptera","yes","Loxia leucoptera"
"4756","Loxia leucoptera_TABI09",2,"Loxia leucoptera","TABI09","Leucocytozoon","Passeriformes","Fringillidae","Loxia",0,"Loxia_leucoptera","yes","Loxia leucoptera"
"4757","Loxia leucoptera_TRPIP2",1,"Loxia leucoptera","TRPIP2","Leucocytozoon","Passeriformes","Fringillidae","Loxia",0,"Loxia_leucoptera","yes","Loxia leucoptera"
"4758","Loxia leucoptera_TUMIG12",1,"Loxia leucoptera","TUMIG12","Leucocytozoon","Passeriformes","Fringillidae","Loxia",0,"Loxia_leucoptera","yes","Loxia leucoptera"
"4759","Loxia leucoptera_TURDUS2",1,"Loxia leucoptera","TURDUS2","Haemoproteus","Passeriformes","Fringillidae","Loxia",0,"Loxia_leucoptera","yes","Loxia leucoptera"
"4760","Loxigilla noctis_ARRTAC01",1,"Loxigilla noctis","ARRTAC01","Plasmodium","Passeriformes","Fringillidae","Loxigilla",0,"Loxigilla_noctis","yes","Loxigilla noctis"
"4761","Loxigilla noctis_COFLA01",2,"Loxigilla noctis","COFLA01","Haemoproteus","Passeriformes","Fringillidae","Loxigilla",0,"Loxigilla_noctis","yes","Loxigilla noctis"
"4762","Loxigilla noctis_FRAG04",1,"Loxigilla noctis","FRAG04","Plasmodium","Passeriformes","Fringillidae","Loxigilla",0,"Loxigilla_noctis","yes","Loxigilla noctis"
"4763","Loxigilla noctis_FRAG05",2,"Loxigilla noctis","FRAG05","Haemoproteus","Passeriformes","Fringillidae","Loxigilla",0,"Loxigilla_noctis","yes","Loxigilla noctis"
"4764","Loxigilla noctis_ICTCAY01",28,"Loxigilla noctis","ICTCAY01","Plasmodium","Passeriformes","Fringillidae","Loxigilla",0,"Loxigilla_noctis","yes","Loxigilla noctis"
"4765","Loxigilla noctis_LOXNOC01",1,"Loxigilla noctis","LOXNOC01","Haemoproteus","Passeriformes","Fringillidae","Loxigilla",0,"Loxigilla_noctis","yes","Loxigilla noctis"
"4766","Loxigilla noctis_LOXPOR01",47,"Loxigilla noctis","LOXPOR01","Haemoproteus","Passeriformes","Fringillidae","Loxigilla",0,"Loxigilla_noctis","yes","Loxigilla noctis"
"4767","Loxigilla noctis_LOXVIO01",2,"Loxigilla noctis","LOXVIO01","Haemoproteus","Passeriformes","Fringillidae","Loxigilla",0,"Loxigilla_noctis","yes","Loxigilla noctis"
"4768","Loxigilla noctis_MAFUS02",1,"Loxigilla noctis","MAFUS02","Haemoproteus","Passeriformes","Fringillidae","Loxigilla",0,"Loxigilla_noctis","yes","Loxigilla noctis"
"4769","Loxigilla noctis_PADOM09",3,"Loxigilla noctis","PADOM09","Plasmodium","Passeriformes","Fringillidae","Loxigilla",0,"Loxigilla_noctis","yes","Loxigilla noctis"
"4770","Loxigilla noctis_PADOM11",10,"Loxigilla noctis","PADOM11","Plasmodium","Passeriformes","Fringillidae","Loxigilla",0,"Loxigilla_noctis","yes","Loxigilla noctis"
"4771","Loxigilla portoricensis_LOXPOR01",1,"Loxigilla portoricensis","LOXPOR01","Haemoproteus","Passeriformes","Fringillidae","Loxigilla",0,"Loxigilla_portoricensis","yes","Loxigilla portoricensis"
"4772","Loxigilla violacea_GRW04",1,"Loxigilla violacea","GRW04","Plasmodium","Passeriformes","Fringillidae","Loxigilla",1,"Loxigilla_violacea","yes","Loxigilla violacea"
"4773","Luscinia calliope_PHSIB1",1,"Luscinia calliope","PHSIB1","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_calliope","yes","Luscinia calliope"
"4774","Luscinia luscinia_GRW11",1,"Luscinia luscinia","GRW11","Plasmodium","Passeriformes","Turdidae","Luscinia",1,"Luscinia_luscinia","yes","Luscinia luscinia"
"4775","Luscinia luscinia_LINN1",1,"Luscinia luscinia","LINN1","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_luscinia","yes","Luscinia luscinia"
"4776","Luscinia luscinia_LULU02",1,"Luscinia luscinia","LULU02","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_luscinia","yes","Luscinia luscinia"
"4777","Luscinia luscinia_LULU1",2,"Luscinia luscinia","LULU1","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_luscinia","yes","Luscinia luscinia"
"4778","Luscinia luscinia_PHSIB1",2,"Luscinia luscinia","PHSIB1","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_luscinia","yes","Luscinia luscinia"
"4779","Luscinia luscinia_ROBIN1",7,"Luscinia luscinia","ROBIN1","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_luscinia","yes","Luscinia luscinia"
"4780","Luscinia luscinia_SGS1",1,"Luscinia luscinia","SGS1","Plasmodium","Passeriformes","Turdidae","Luscinia",1,"Luscinia_luscinia","yes","Luscinia luscinia"
"4781","Luscinia luscinia_SW2",1,"Luscinia luscinia","SW2","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_luscinia","yes","Luscinia luscinia"
"4782","Luscinia luscinia_TURDUS1",1,"Luscinia luscinia","TURDUS1","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_luscinia","yes","Luscinia luscinia"
"4783","Luscinia luscinia_WW2",2,"Luscinia luscinia","WW2","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_luscinia","yes","Luscinia luscinia"
"4784","Luscinia megarhynchos_AFTRU4",1,"Luscinia megarhynchos","AFTRU4","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_megarhynchos","yes","Luscinia megarhynchos"
"4785","Luscinia megarhynchos_LINN1",1,"Luscinia megarhynchos","LINN1","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_megarhynchos","yes","Luscinia megarhynchos"
"4786","Luscinia megarhynchos_LUME1",1,"Luscinia megarhynchos","LUME1","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_megarhynchos","yes","Luscinia megarhynchos"
